id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:p02082,primary,en,N,D,short,a.短的，矮的,all,afraid,wrong,short,英[ʃɔ:rt]美[ʃɔrt] ,"[{""k"":""A"", ""v"":""all""},{""k"":""B"",""v"":""afraid""},{""k"":""C"",""v"":""wrong""},{""k"":""D"",""v"":""short""}]","(''qitm:p02082'',''primary'',''en'',''N'',''D'',''short'',''a.短的，矮的'',''英[ʃɔ:rt]美[ʃɔrt] '',''[{""k"":""A"", ""v"":""all""},{""k"":""B"",""v"":""afraid""},{""k"":""C"",""v"":""wrong""},{""k"":""D"",""v"":""short""}]''),"
qitm:p02083,primary,en,N,B,sorry,a.对不起，难过的,about,sorry,near,cook,英[''sɔri]美[''sɔri] ,"[{""k"":""A"", ""v"":""about""},{""k"":""B"",""v"":""sorry""},{""k"":""C"",""v"":""near""},{""k"":""D"",""v"":""cook""}]","(''qitm:p02083'',''primary'',''en'',''N'',''B'',''sorry'',''a.对不起，难过的'',''英[''sɔri]美[''sɔri] '',''[{""k"":""A"", ""v"":""about""},{""k"":""B"",""v"":""sorry""},{""k"":""C"",""v"":""near""},{""k"":""D"",""v"":""cook""}]''),"
qitm:p02084,primary,en,N,B,cloudy,a.多云的，阴天的,call,cloudy,far,those,英[''klaudi]美[''klaudi] ,"[{""k"":""A"", ""v"":""call""},{""k"":""B"",""v"":""cloudy""},{""k"":""C"",""v"":""far""},{""k"":""D"",""v"":""those""}]","(''qitm:p02084'',''primary'',''en'',''N'',''B'',''cloudy'',''a.多云的，阴天的'',''英[''klaudi]美[''klaudi] '',''[{""k"":""A"", ""v"":""call""},{""k"":""B"",""v"":""cloudy""},{""k"":""C"",""v"":""far""},{""k"":""D"",""v"":""those""}]''),"
qitm:p02085,primary,en,N,A,tall,a.高的a.高的ad.高地,tall,cloudy,sad,short,英[tɔ:l]美[tɔl] ,"[{""k"":""A"", ""v"":""tall""},{""k"":""B"",""v"":""cloudy""},{""k"":""C"",""v"":""sad""},{""k"":""D"",""v"":""short""}]","(''qitm:p02085'',''primary'',''en'',''N'',''A'',''tall'',''a.高的a.高的ad.高地'',''英[tɔ:l]美[tɔl] '',''[{""k"":""A"", ""v"":""tall""},{""k"":""B"",""v"":""cloudy""},{""k"":""C"",""v"":""sad""},{""k"":""D"",""v"":""short""}]''),"
qitm:p02086,primary,en,N,A,high,a.高的a.高的ad.高地,high,those,these,cold,英[hai]美[hai] ,"[{""k"":""A"", ""v"":""high""},{""k"":""B"",""v"":""those""},{""k"":""C"",""v"":""these""},{""k"":""D"",""v"":""cold""}]","(''qitm:p02086'',''primary'',''en'',''N'',''A'',''high'',''a.高的a.高的ad.高地'',''英[hai]美[hai] '',''[{""k"":""A"", ""v"":""high""},{""k"":""B"",""v"":""those""},{""k"":""C"",""v"":""these""},{""k"":""D"",""v"":""cold""}]''),"
qitm:p02087,primary,en,N,B,afraid,a.害怕的，担心的,dance,afraid,visit,far,英[ə''freid]美[ə''fred] ,"[{""k"":""A"", ""v"":""dance""},{""k"":""B"",""v"":""afraid""},{""k"":""C"",""v"":""visit""},{""k"":""D"",""v"":""far""}]","(''qitm:p02087'',''primary'',''en'',''N'',''B'',''afraid'',''a.害怕的，担心的'',''英[ə''freid]美[ə''fred] '',''[{""k"":""A"", ""v"":""dance""},{""k"":""B"",""v"":""afraid""},{""k"":""C"",""v"":""visit""},{""k"":""D"",""v"":""far""}]''),"
qitm:p02088,primary,en,N,B,good,a.好，良好,wrong,good,use,short,英[gud]美[gud] (better，best),"[{""k"":""A"", ""v"":""wrong""},{""k"":""B"",""v"":""good""},{""k"":""C"",""v"":""use""},{""k"":""D"",""v"":""short""}]","(''qitm:p02088'',''primary'',''en'',''N'',''B'',''good'',''a.好，良好'',''英[gud]美[gud] (better，best)'',''[{""k"":""A"", ""v"":""wrong""},{""k"":""B"",""v"":""good""},{""k"":""C"",""v"":""use""},{""k"":""D"",""v"":""short""}]''),"
qitm:p02089,primary,en,N,C,black,a.黑的n.黑色,this,fast,black,cloudy,英[blæk]美[blæk] ,"[{""k"":""A"", ""v"":""this""},{""k"":""B"",""v"":""fast""},{""k"":""C"",""v"":""black""},{""k"":""D"",""v"":""cloudy""}]","(''qitm:p02089'',''primary'',''en'',''N'',''C'',''black'',''a.黑的n.黑色'',''英[blæk]美[blæk] '',''[{""k"":""A"", ""v"":""this""},{""k"":""B"",""v"":""fast""},{""k"":""C"",""v"":""black""},{""k"":""D"",""v"":""cloudy""}]''),"
qitm:p02090,primary,en,N,A,bad,a.坏的，严重的n.坏人ad.不好地,bad,walk,wrong,afraid,英[bæd]美[bæd] (worse，worst),"[{""k"":""A"", ""v"":""bad""},{""k"":""B"",""v"":""walk""},{""k"":""C"",""v"":""wrong""},{""k"":""D"",""v"":""afraid""}]","(''qitm:p02090'',''primary'',''en'',''N'',''A'',''bad'',''a.坏的，严重的n.坏人ad.不好地'',''英[bæd]美[bæd] (worse，worst)'',''[{""k"":""A"", ""v"":""bad""},{""k"":""B"",""v"":""walk""},{""k"":""C"",""v"":""wrong""},{""k"":""D"",""v"":""afraid""}]''),"
qitm:p02091,primary,en,N,B,yellow,a.黄色的,dance,yellow,short,about,英[''jeləu]美[jelou] ,"[{""k"":""A"", ""v"":""dance""},{""k"":""B"",""v"":""yellow""},{""k"":""C"",""v"":""short""},{""k"":""D"",""v"":""about""}]","(''qitm:p02091'',''primary'',''en'',''N'',''B'',''yellow'',''a.黄色的'',''英[''jeləu]美[jelou] '',''[{""k"":""A"", ""v"":""dance""},{""k"":""B"",""v"":""yellow""},{""k"":""C"",""v"":""short""},{""k"":""D"",""v"":""about""}]''),"
qitm:p02092,primary,en,N,D,hungry,a.饥饿的,exercise,short,near,hungry,英[hʌŋgri]美[hʌŋgri] ,"[{""k"":""A"", ""v"":""exercise""},{""k"":""B"",""v"":""short""},{""k"":""C"",""v"":""near""},{""k"":""D"",""v"":""hungry""}]","(''qitm:p02092'',''primary'',''en'',''N'',''D'',''hungry'',''a.饥饿的'',''英[hʌŋgri]美[hʌŋgri] '',''[{""k"":""A"", ""v"":""exercise""},{""k"":""B"",""v"":""short""},{""k"":""C"",""v"":""near""},{""k"":""D"",""v"":""hungry""}]''),"
qitm:p02093,primary,en,N,D,healthy,a.健康的,good,love,bad,healthy,英[helθi]美[''helθi] ,"[{""k"":""A"", ""v"":""good""},{""k"":""B"",""v"":""love""},{""k"":""C"",""v"":""bad""},{""k"":""D"",""v"":""healthy""}]","(''qitm:p02093'',''primary'',''en'',''N'',''D'',''healthy'',''a.健康的'',''英[helθi]美[''helθi] '',''[{""k"":""A"", ""v"":""good""},{""k"":""B"",""v"":""love""},{""k"":""C"",""v"":""bad""},{""k"":""D"",""v"":""healthy""}]''),"
qitm:p02094,primary,en,N,A,near,a.近的,near,ugly,white,afraid,英[niə(r)]美[nir] ,"[{""k"":""A"", ""v"":""near""},{""k"":""B"",""v"":""ugly""},{""k"":""C"",""v"":""white""},{""k"":""D"",""v"":""afraid""}]","(''qitm:p02094'',''primary'',''en'',''N'',''A'',''near'',''a.近的'',''英[niə(r)]美[nir] '',''[{""k"":""A"", ""v"":""near""},{""k"":""B"",""v"":""ugly""},{""k"":""C"",""v"":""white""},{""k"":""D"",""v"":""afraid""}]''),"
qitm:p02095,primary,en,N,A,wonderful,a.精彩的，了不起的,wonderful,can,black,big,英[wʌndəfl]美[wʌndərfl] ,"[{""k"":""A"", ""v"":""wonderful""},{""k"":""B"",""v"":""can""},{""k"":""C"",""v"":""black""},{""k"":""D"",""v"":""big""}]","(''qitm:p02095'',''primary'',''en'',''N'',''A'',''wonderful'',''a.精彩的，了不起的'',''英[wʌndəfl]美[wʌndərfl] '',''[{""k"":""A"", ""v"":""wonderful""},{""k"":""B"",""v"":""can""},{""k"":""C"",""v"":""black""},{""k"":""D"",""v"":""big""}]''),"
qitm:p02096,primary,en,N,C,open,a.开着的vt.打开,look,healthy,open,thin,英[oopon|美[oopon] ,"[{""k"":""A"", ""v"":""look""},{""k"":""B"",""v"":""healthy""},{""k"":""C"",""v"":""open""},{""k"":""D"",""v"":""thin""}]","(''qitm:p02096'',''primary'',''en'',''N'',''C'',''open'',''a.开着的vt.打开'',''英[oopon|美[oopon] '',''[{""k"":""A"", ""v"":""look""},{""k"":""B"",""v"":""healthy""},{""k"":""C"",""v"":""open""},{""k"":""D"",""v"":""thin""}]''),"
qitm:p02097,primary,en,N,C,fast,a.快的，迅速的ad.迅速地,about,ugly,fast,love,英[fa:st]美[fæst] ,"[{""k"":""A"", ""v"":""about""},{""k"":""B"",""v"":""ugly""},{""k"":""C"",""v"":""fast""},{""k"":""D"",""v"":""love""}]","(''qitm:p02097'',''primary'',''en'',''N'',''C'',''fast'',''a.快的，迅速的ad.迅速地'',''英[fa:st]美[fæst] '',''[{""k"":""A"", ""v"":""about""},{""k"":""B"",""v"":""ugly""},{""k"":""C"",""v"":""fast""},{""k"":""D"",""v"":""love""}]''),"
qitm:p02098,primary,en,N,A,old,a.老的，旧的,old,exercise,yellow,look,英[əuld]美[ould] ,"[{""k"":""A"", ""v"":""old""},{""k"":""B"",""v"":""exercise""},{""k"":""C"",""v"":""yellow""},{""k"":""D"",""v"":""look""}]","(''qitm:p02098'',''primary'',''en'',''N'',''A'',''old'',''a.老的，旧的'',''英[əuld]美[ould] '',''[{""k"":""A"", ""v"":""old""},{""k"":""B"",""v"":""exercise""},{""k"":""C"",""v"":""yellow""},{""k"":""D"",""v"":""look""}]''),"
qitm:p02099,primary,en,N,D,cold,a.冷的n.寒冷，感冒,talk,worry,use,cold,英[kəut]美[kout] ,"[{""k"":""A"", ""v"":""talk""},{""k"":""B"",""v"":""worry""},{""k"":""C"",""v"":""use""},{""k"":""D"",""v"":""cold""}]","(''qitm:p02099'',''primary'',''en'',''N'',''D'',''cold'',''a.冷的n.寒冷，感冒'',''英[kəut]美[kout] '',''[{""k"":""A"", ""v"":""talk""},{""k"":""B"",""v"":""worry""},{""k"":""C"",""v"":""use""},{""k"":""D"",""v"":""cold""}]''),"
qitm:p02100,primary,en,N,B,cool,a.凉爽的，酷,big,cool,old,tall,英[ku:l]美[kul] ,"[{""k"":""A"", ""v"":""big""},{""k"":""B"",""v"":""cool""},{""k"":""C"",""v"":""old""},{""k"":""D"",""v"":""tall""}]","(''qitm:p02100'',''primary'',''en'',''N'',''B'',''cool'',''a.凉爽的，酷'',''英[ku:l]美[kul] '',''[{""k"":""A"", ""v"":""big""},{""k"":""B"",""v"":""cool""},{""k"":""C"",""v"":""old""},{""k"":""D"",""v"":""tall""}]''),"
qitm:p02101,primary,en,N,D,all,a.全部的pron.全部ad.全部地n.全体,help,thin,look,all,英[ɔ:l]美[ɔl] ,"[{""k"":""A"", ""v"":""help""},{""k"":""B"",""v"":""thin""},{""k"":""C"",""v"":""look""},{""k"":""D"",""v"":""all""}]","(''qitm:p02101'',''primary'',''en'',''N'',''D'',''all'',''a.全部的pron.全部ad.全部地n.全体'',''英[ɔ:l]美[ɔl] '',''[{""k"":""A"", ""v"":""help""},{""k"":""B"",""v"":""thin""},{""k"":""C"",""v"":""look""},{""k"":""D"",""v"":""all""}]''),"
