seq,word,Unicode,pinyin
1480/3500,盼,U+76FC,pàn
1481/3500,眨,U+7728,zhǎ
1482/3500,哇,U+54C7,wā，wa
1483/3500,哄,U+54C4,hōng，hǒng，hòng
1484/3500,哑,U+54D1,yā，yǎ
1485/3500,显,U+663E,xiǎn
1486/3500,冒,U+5192,mào
1487/3500,映,U+6620,yìng
1488/3500,星,U+661F,xīng
1489/3500,昨,U+6628,zuó
1490/3500,咧,U+54A7,liē，liě
1491/3500,昭,U+662D,zhāo
1492/3500,畏,U+754F,wèi
1493/3500,趴,U+8DB4,pā
1494/3500,胃,U+80C3,wèi
1495/3500,贵,U+8D35,guì
1496/3500,界,U+754C,jiè
1497/3500,虹,U+8679,hóng，jiàng
1498/3500,虾,U+867E,xiā
1499/3500,蚁,U+8681,yǐ
1500/3500,思,U+601D,sī
1501/3500,蚂,U+8682,mǎ，mà
1502/3500,虽,U+867D,suī
1503/3500,品,U+54C1,pǐn
1504/3500,咽,U+54BD,yān，yàn，yè
1505/3500,骂,U+9A82,mà
1506/3500,勋,U+52CB,xūn
1507/3500,哗,U+54D7,huā，huá
1508/3500,咱,U+54B1,zán
1509/3500,响,U+54CD,xiǎng
1510/3500,哈,U+54C8,hā，hǎ，hà
1511/3500,哆,U+54C6,duō
1512/3500,咬,U+54AC,yǎo
1513/3500,咳,U+54B3,hāi，ké
1514/3500,咪,U+54AA,mī，mǐ
1515/3500,哪,U+54EA,nǎ，na，né
1516/3500,哟,U+54DF,yō，yo
1517/3500,炭,U+70AD,tàn
1518/3500,峡,U+5CE1,xiá
1519/3500,罚,U+7F5A,fá
1520/3500,贱,U+8D31,jiàn
1521/3500,贴,U+8D34,tiē
1522/3500,贻,U+8D3B,yí
1523/3500,骨,U+9AA8,gū，gǔ
1524/3500,幽,U+5E7D,yōu
1525/3500,钙,U+9499,gài
1526/3500,钝,U+949D,dùn
1527/3500,钞,U+949E,chāo
1528/3500,钟,U+949F,zhōng
1529/3500,钢,U+94A2,gāng，gàng
1530/3500,钠,U+94A0,nà
1531/3500,钥,U+94A5,yào，yuè
1532/3500,钦,U+94A6,qīn
1533/3500,钧,U+94A7,jūn
1534/3500,钩,U+94A9,gōu
1535/3500,钮,U+94AE,niǔ
1536/3500,卸,U+5378,xiè
1537/3500,缸,U+7F38,gāng
1538/3500,拜,U+62DC,bái，bài
1539/3500,看,U+770B,kān，kàn
1540/3500,矩,U+77E9,jǔ
1541/3500,毡,U+6BE1,zhān
1542/3500,氢,U+6C22,qīng
1543/3500,怎,U+600E,zěn
1544/3500,牲,U+7272,shēng
1545/3500,选,U+9009,xuǎn
1546/3500,适,U+9002,shì
1547/3500,秒,U+79D2,miǎo
1548/3500,香,U+9999,xiāng
1549/3500,种,U+79CD,chóng，zhǒng，zhòng
1550/3500,秋,U+79CB,qiū
1551/3500,科,U+79D1,kē
1552/3500,重,U+91CD,chóng，zhòng
1553/3500,复,U+590D,fù
1554/3500,竿,U+7AFF,gān
1555/3500,段,U+6BB5,duàn
1556/3500,便,U+4FBF,biàn，pián
1557/3500,俩,U+4FE9,liǎ，liǎng
1558/3500,贷,U+8D37,dài
1559/3500,顺,U+987A,shùn
1560/3500,修,U+4FEE,xiū
1561/3500,俏,U+4FCF,qiào
1562/3500,保,U+4FDD,bǎo
1563/3500,促,U+4FC3,cù
1564/3500,俄,U+4FC4,é
1565/3500,俐,U+4FD0,lì
1566/3500,侮,U+4FAE,wǔ
1567/3500,俭,U+4FED,jiǎn
1568/3500,俗,U+4FD7,sú
1569/3500,俘,U+4FD8,fú
1570/3500,信,U+4FE1,xìn
1571/3500,皇,U+7687,huáng
1572/3500,泉,U+6CC9,quán
1573/3500,鬼,U+9B3C,guǐ
1574/3500,侵,U+4FB5,qīn
1575/3500,禹,U+79B9,yǔ
1576/3500,侯,U+4FAF,hóu，hòu
1577/3500,追,U+8FFD,zhuī
1578/3500,俊,U+4FCA,jùn
1579/3500,盾,U+76FE,dùn
1580/3500,待,U+5F85,dāi，dài
1581/3500,徊,U+5F8A,huái
1582/3500,衍,U+884D,yǎn
1583/3500,律,U+5F8B,lǜ
1584/3500,很,U+5F88,hěn
1585/3500,须,U+987B,xū
1586/3500,叙,U+53D9,xù
1587/3500,剑,U+5251,jiàn
1588/3500,逃,U+9003,táo
1589/3500,食,U+98DF,shí
1590/3500,盆,U+76C6,pén
1591/3500,胚,U+80DA,pēi
1592/3500,胧,U+80E7,lóng
1593/3500,胆,U+80C6,dǎn
1594/3500,胜,U+80DC,shèng
1595/3500,胞,U+80DE,bāo
1596/3500,胖,U+80D6,pán，pàng
1597/3500,脉,U+8109,mài，mò
1598/3500,胎,U+80CE,tāi
1599/3500,勉,U+52C9,miǎn
1600/3500,狭,U+72ED,xiá
1601/3500,狮,U+72EE,shī
1602/3500,独,U+72EC,dú
1603/3500,狰,U+72F0,zhēng
1604/3500,狡,U+72E1,jiǎo
1605/3500,狱,U+72F1,yù
1606/3500,狠,U+72E0,hěn
1607/3500,贸,U+8D38,mào
1608/3500,怨,U+6028,yuàn
1609/3500,急,U+6025,jí
1610/3500,饵,U+9975,ěr
1611/3500,饶,U+9976,ráo
1612/3500,蚀,U+8680,shí
1613/3500,饺,U+997A,jiǎo
1614/3500,饼,U+997C,bǐng
1615/3500,峦,U+5CE6,luán
1616/3500,弯,U+5F2F,wān
1617/3500,将,U+5C06,jiāng，jiàng
1618/3500,奖,U+5956,jiǎng
1619/3500,哀,U+54C0,āi
1620/3500,亭,U+4EAD,tíng
1621/3500,亮,U+4EAE,liàng
1622/3500,度,U+5EA6,dù，duó
1623/3500,迹,U+8FF9,jì
1624/3500,庭,U+5EAD,tíng
1625/3500,疮,U+75AE,chuāng
1626/3500,疯,U+75AF,fēng
1627/3500,疫,U+75AB,yì
1628/3500,疤,U+75A4,bā
1629/3500,咨,U+54A8,zī
1630/3500,姿,U+59FF,zī
1631/3500,亲,U+4EB2,qīn，qìng
1632/3500,音,U+97F3,yīn
1633/3500,帝,U+5E1D,dì
1634/3500,施,U+65BD,shī
1635/3500,闺,U+95FA,guī
1636/3500,闻,U+95FB,wén
1637/3500,闽,U+95FD,mǐn
1638/3500,阀,U+9600,fá
1639/3500,阁,U+9601,gé
1640/3500,差,U+5DEE,chā，chà，chāi，cī
1641/3500,养,U+517B,yǎng
1642/3500,美,U+7F8E,měi
1643/3500,姜,U+59DC,jiāng
1644/3500,叛,U+53DB,pàn
1645/3500,送,U+9001,sòng
1646/3500,类,U+7C7B,lèi
1647/3500,迷,U+8FF7,mí
1648/3500,籽,U+7C7D,zǐ
1649/3500,娄,U+5A04,lóu
1650/3500,前,U+524D,qián
1651/3500,首,U+9996,shǒu
1652/3500,逆,U+9006,nì
1653/3500,兹,U+5179,cí，zī
1654/3500,总,U+603B,zǒng
1655/3500,炼,U+70BC,liàn
1656/3500,炸,U+70B8,zhá，zhà
1657/3500,烁,U+70C1,shuò
1658/3500,炮,U+70AE,bāo，páo，pào
1659/3500,炫,U+70AB,xuàn
1660/3500,烂,U+70C2,làn
1661/3500,剃,U+5243,tì
1662/3500,洼,U+6D3C,wā
1663/3500,洁,U+6D01,jié
1664/3500,洪,U+6D2A,hóng
1665/3500,洒,U+6D12,sǎ
1666/3500,柒,U+67D2,qī
1667/3500,浇,U+6D47,jiāo
1668/3500,浊,U+6D4A,zhuó
1669/3500,洞,U+6D1E,dòng，tóng
1670/3500,测,U+6D4B,cè
1671/3500,洗,U+6D17,xǐ，xiǎn
1672/3500,活,U+6D3B,huó
1673/3500,派,U+6D3E,pài
1674/3500,洽,U+6D3D,qià
1675/3500,染,U+67D3,rǎn
1676/3500,洛,U+6D1B,luò
1677/3500,浏,U+6D4F,liú
1678/3500,济,U+6D4E,jǐ，jì
1679/3500,洋,U+6D0B,yáng
1680/3500,洲,U+6D32,zhōu
1681/3500,浑,U+6D51,hún
1682/3500,浓,U+6D53,nóng
1683/3500,津,U+6D25,jīn
1684/3500,恃,U+6043,shì
1685/3500,恒,U+6052,héng
1686/3500,恢,U+6062,huī
1687/3500,恍,U+604D,huǎng
1688/3500,恬,U+606C,tián
1689/3500,恤,U+6064,xù
1690/3500,恰,U+6070,qià
1691/3500,恼,U+607C,nǎo
1692/3500,恨,U+6068,hèn
1693/3500,举,U+4E3E,jǔ
1694/3500,觉,U+89C9,jiào，jué
1695/3500,宣,U+5BA3,xuān
1696/3500,宦,U+5BA6,huàn
1697/3500,室,U+5BA4,shì
1698/3500,宫,U+5BAB,gōng
1699/3500,宪,U+5BAA,xiàn
1700/3500,突,U+7A81,tū
1701/3500,穿,U+7A7F,chuān
1702/3500,窃,U+7A83,qiè
1703/3500,客,U+5BA2,kè
1704/3500,诫,U+8BEB,jiè
1705/3500,冠,U+51A0,guān，guàn
1706/3500,诬,U+8BEC,wū
1707/3500,语,U+8BED,yǔ
1708/3500,扁,U+6241,biǎn，piān
1709/3500,袄,U+8884,ǎo
1710/3500,祖,U+7956,zǔ
1711/3500,神,U+795E,shén
1712/3500,祝,U+795D,zhù
1713/3500,祠,U+7960,cí
1714/3500,误,U+8BEF,wù
1715/3500,诱,U+8BF1,yòu
1716/3500,诲,U+8BF2,huì
1717/3500,说,U+8BF4,shuì，shuō
1718/3500,诵,U+8BF5,sòng
1719/3500,垦,U+57A6,kěn
1720/3500,退,U+9000,tuì
1721/3500,既,U+65E2,jì
1722/3500,屋,U+5C4B,wū
1723/3500,昼,U+663C,zhòu
1724/3500,屏,U+5C4F,bǐng，píng
1725/3500,屎,U+5C4E,shǐ
1726/3500,费,U+8D39,fèi
1727/3500,陡,U+9661,dǒu
1728/3500,逊,U+900A,xùn
1729/3500,眉,U+7709,méi
1730/3500,孩,U+5B69,hái
1731/3500,陨,U+9668,yǔn
1732/3500,除,U+9664,chú
1733/3500,险,U+9669,xiǎn
1734/3500,院,U+9662,yuàn
1735/3500,娃,U+5A03,wá
1736/3500,姥,U+59E5,lǎo
1737/3500,姨,U+59E8,yí
1738/3500,姻,U+59FB,yīn
1739/3500,娇,U+5A07,jiāo
1740/3500,姚,U+59DA,yáo
1741/3500,娜,U+5A1C,nà，nuó
1742/3500,怒,U+6012,nù
1743/3500,架,U+67B6,jià
1744/3500,贺,U+8D3A,hè
1745/3500,盈,U+76C8,yíng
1746/3500,勇,U+52C7,yǒng
1747/3500,怠,U+6020,dài
1748/3500,癸,U+7678,guǐ
1749/3500,蚤,U+86A4,zǎo
1750/3500,柔,U+67D4,róu
1751/3500,垒,U+5792,lěi
1752/3500,绑,U+7ED1,bǎng
1753/3500,绒,U+7ED2,róng
1754/3500,结,U+7ED3,jiē，jié
1755/3500,绕,U+7ED5,rào
1756/3500,骄,U+9A84,jiāo
1757/3500,绘,U+7ED8,huì
1758/3500,给,U+7ED9,gěi，jǐ
1759/3500,绚,U+7EDA,xuàn
1760/3500,骆,U+9A86,luò
1761/3500,络,U+7EDC,lào，luò
1762/3500,绝,U+7EDD,jué
1763/3500,绞,U+7EDE,jiǎo
1764/3500,骇,U+9A87,hài
1765/3500,统,U+7EDF,tǒng
1766/3500,耕,U+8015,gēng
1767/3500,耘,U+8018,yún
1768/3500,耗,U+8017,hào
1769/3500,耙,U+8019,bà，pá
1770/3500,艳,U+8273,yàn
1771/3500,泰,U+6CF0,tài
1772/3500,秦,U+79E6,qín
1773/3500,珠,U+73E0,zhū
1774/3500,班,U+73ED,bān
1775/3500,素,U+7D20,sù
1776/3500,匿,U+533F,nì
1777/3500,蚕,U+8695,cán
1778/3500,顽,U+987D,wán
1779/3500,盏,U+76CF,zhǎn
1780/3500,匪,U+532A,fěi
1781/3500,捞,U+635E,lāo
1782/3500,栽,U+683D,zāi
1783/3500,捕,U+6355,bǔ
1784/3500,埂,U+57C2,gěng
1785/3500,捂,U+6342,wǔ
1786/3500,振,U+632F,zhèn
1787/3500,载,U+8F7D,zǎi，zài
1788/3500,赶,U+8D76,gǎn
1789/3500,起,U+8D77,qǐ
1790/3500,盐,U+76D0,yán
1791/3500,捎,U+634E,shāo，shào
1792/3500,捍,U+634D,hàn
1793/3500,捏,U+634F,niē
1794/3500,埋,U+57CB,mái，mán
1795/3500,捉,U+6349,zhuō
1796/3500,捆,U+6346,kǔn
1797/3500,捐,U+6350,juān
1798/3500,损,U+635F,sǔn
1799/3500,袁,U+8881,yuán
1800/3500,捌,U+634C,bā
1801/3500,都,U+90FD,dōu，dū
1802/3500,哲,U+54F2,zhé
1803/3500,逝,U+901D,shì
1804/3500,捡,U+6361,jiǎn
1805/3500,挫,U+632B,cuò
1806/3500,换,U+6362,huàn
1807/3500,挽,U+633D,wǎn
1808/3500,挚,U+631A,zhì
1809/3500,热,U+70ED,rè
1810/3500,恐,U+6050,kǒng
1811/3500,捣,U+6363,dǎo
1812/3500,壶,U+58F6,hú
1813/3500,捅,U+6345,tǒng
1814/3500,埃,U+57C3,āi
1815/3500,挨,U+6328,āi，ái
1816/3500,耻,U+803B,chǐ
1817/3500,耿,U+803F,gěng
1818/3500,耽,U+803D,dān
1819/3500,聂,U+8042,niè
1820/3500,恭,U+606D,gōng
1821/3500,莽,U+83BD,mǎng
1822/3500,莱,U+83B1,lái
1823/3500,莲,U+83B2,lián
1824/3500,莫,U+83AB,mò
1825/3500,莉,U+8389,lì
1826/3500,荷,U+8377,hé，hè
1827/3500,获,U+83B7,huò
1828/3500,晋,U+664B,jìn
1829/3500,恶,U+6076,ě，è，wù
1830/3500,莹,U+83B9,yíng
1831/3500,莺,U+83BA,yīng
1832/3500,真,U+771F,zhēn
1833/3500,框,U+6846,kuàng
1834/3500,梆,U+6886,bāng
1835/3500,桂,U+6842,guì
1836/3500,桔,U+6854,jié
1837/3500,栖,U+6816,qī
1838/3500,档,U+6863,dàng
1839/3500,桐,U+6850,tóng
1840/3500,株,U+682A,zhū
1841/3500,桥,U+6865,qiáo
1842/3500,桦,U+6866,huà
1843/3500,栓,U+6813,shuān
1844/3500,桃,U+6843,táo
1845/3500,格,U+683C,gé
1846/3500,桩,U+6869,zhuāng
1847/3500,校,U+6821,jiào，xiào
1848/3500,核,U+6838,hé，hú
1849/3500,样,U+6837,yàng
1850/3500,根,U+6839,gēn
1851/3500,索,U+7D22,suǒ
1852/3500,哥,U+54E5,gē
1853/3500,速,U+901F,sù
1854/3500,逗,U+9017,dòu
1855/3500,栗,U+6817,lì
1856/3500,贾,U+8D3E,gǔ，jiǎ
1857/3500,酌,U+914C,zhuó
1858/3500,配,U+914D,pèi
1859/3500,翅,U+7FC5,chì
1860/3500,辱,U+8FB1,rǔ
1861/3500,唇,U+5507,chún
1862/3500,夏,U+590F,xià
1863/3500,砸,U+7838,zá
1864/3500,砰,U+7830,pēng
1865/3500,砾,U+783E,lì
1866/3500,础,U+7840,chǔ
1867/3500,破,U+7834,pò
1868/3500,原,U+539F,yuán
1869/3500,套,U+5957,tào
1870/3500,逐,U+9010,zhú
1871/3500,烈,U+70C8,liè
1872/3500,殊,U+6B8A,shū
1873/3500,殉,U+6B89,xùn
1874/3500,顾,U+987E,gù
1875/3500,轿,U+8F7F,jiào
1876/3500,较,U+8F83,jiào
1877/3500,顿,U+987F,dùn
1878/3500,毙,U+6BD9,bì
1879/3500,致,U+81F4,zhì
1880/3500,柴,U+67F4,chái
1881/3500,桌,U+684C,zhuō
1882/3500,虑,U+8651,lǜ
1883/3500,监,U+76D1,jiān，jiàn
1884/3500,紧,U+7D27,jǐn
1885/3500,党,U+515A,dǎng
1886/3500,逞,U+901E,chěng
1887/3500,晒,U+6652,shài
1888/3500,眠,U+7720,mián
1889/3500,晓,U+6653,xiǎo
1890/3500,哮,U+54EE,xiào
1891/3500,唠,U+5520,láo，lào
1892/3500,鸭,U+9E2D,yā
1893/3500,晃,U+6643,huǎng，huàng
1894/3500,哺,U+54FA,bǔ
1895/3500,晌,U+664C,shǎng
1896/3500,剔,U+5254,tī
1897/3500,晕,U+6655,yūn，yùn
1898/3500,蚌,U+868C,bàng，bèng
1899/3500,畔,U+7554,pàn
1900/3500,蚣,U+86A3,gōng
1901/3500,蚊,U+868A,wén
1902/3500,蚪,U+86AA,dǒu
1903/3500,蚓,U+8693,yǐn
1904/3500,哨,U+54E8,shào
1905/3500,哩,U+54E9,lī，li
1906/3500,圃,U+5703,pǔ
1907/3500,哭,U+54ED,kū
1908/3500,哦,U+54E6,é，ó，ò
1909/3500,恩,U+6069,ēn
1910/3500,鸯,U+9E2F,yāng
1911/3500,唤,U+5524,huàn
1912/3500,唁,U+5501,yàn
1913/3500,哼,U+54FC,hēng，hng
1914/3500,唧,U+5527,jī
1915/3500,啊,U+554A,ā，á，ǎ，à，a
1916/3500,唉,U+5509,āi，ài
1917/3500,唆,U+5506,suō
1918/3500,罢,U+7F62,bà，ba
1919/3500,峭,U+5CED,qiào
1920/3500,峨,U+5CE8,é
1921/3500,峰,U+5CF0,fēng
1922/3500,圆,U+5706,yuán
1923/3500,峻,U+5CFB,jùn
1924/3500,贼,U+8D3C,zéi
1925/3500,贿,U+8D3F,huì
1926/3500,赂,U+8D42,lù
1927/3500,赃,U+8D43,zāng
1928/3500,钱,U+94B1,qián
1929/3500,钳,U+94B3,qián
1930/3500,钻,U+94BB,zuān，zuàn
1931/3500,钾,U+94BE,jiǎ
1932/3500,铁,U+94C1,tiě
1933/3500,铃,U+94C3,líng
1934/3500,铅,U+94C5,qiān，yán
1935/3500,缺,U+7F3A,quē
1936/3500,氧,U+6C27,yǎng
1937/3500,氨,U+6C28,ān
1938/3500,特,U+7279,tè
1939/3500,牺,U+727A,xī
1940/3500,造,U+9020,zào
1941/3500,乘,U+4E58,chéng
1942/3500,敌,U+654C,dí
1943/3500,秤,U+79E4,chèng
1944/3500,租,U+79DF,zū
1945/3500,积,U+79EF,jī
1946/3500,秧,U+79E7,yāng
1947/3500,秩,U+79E9,zhì
1948/3500,称,U+79F0,chèn，chēng
1949/3500,秘,U+79D8,bì，mì
1950/3500,透,U+900F,tòu
1951/3500,笔,U+7B14,bǐ
1952/3500,笑,U+7B11,xiào
1953/3500,笋,U+7B0B,sǔn
1954/3500,债,U+503A,zhài
1955/3500,借,U+501F,jiè
1956/3500,值,U+503C,zhí
1957/3500,倚,U+501A,yǐ
1958/3500,俺,U+4FFA,ǎn
1959/3500,倾,U+503E,qīng
1960/3500,倒,U+5012,dǎo，dào
1961/3500,倘,U+5018,tǎng
1962/3500,俱,U+4FF1,jū，jù
1963/3500,倡,U+5021,chàng
1964/3500,候,U+5019,hòu
1965/3500,赁,U+8D41,lìn
1966/3500,俯,U+4FEF,fǔ
1967/3500,倍,U+500D,bèi
1968/3500,倦,U+5026,juàn
1969/3500,健,U+5065,jiàn
1970/3500,臭,U+81ED,chòu，xiù
1971/3500,射,U+5C04,shè
1972/3500,躬,U+8EAC,gōng
1973/3500,息,U+606F,xī
1974/3500,倔,U+5014,jué，juè
1975/3500,徒,U+5F92,tú
1976/3500,徐,U+5F90,xú
1977/3500,殷,U+6BB7,yān，yīn
1978/3500,舰,U+8230,jiàn
1979/3500,舱,U+8231,cāng
1980/3500,般,U+822C,bān
1981/3500,航,U+822A,háng
1982/3500,途,U+9014,tú
1983/3500,拿,U+62FF,ná
1984/3500,耸,U+8038,sǒng
1985/3500,爹,U+7239,diē
1986/3500,舀,U+8200,yǎo
1987/3500,爱,U+7231,ài
1988/3500,豺,U+8C7A,chái
1989/3500,豹,U+8C79,bào
1990/3500,颁,U+9881,bān
1991/3500,颂,U+9882,sòng
1992/3500,翁,U+7FC1,wēng
1993/3500,胰,U+80F0,yí
1994/3500,脆,U+8106,cuì
1995/3500,脂,U+8102,zhī
1996/3500,胸,U+80F8,xiōng
1997/3500,胳,U+80F3,gē，gé
1998/3500,脏,U+810F,zāng，zàng
1999/3500,脐,U+8110,qí
2000/3500,胶,U+80F6,jiāo
2001/3500,脑,U+8111,nǎo
2002/3500,脓,U+8113,nóng
2003/3500,逛,U+901B,guàng
2004/3500,狸,U+72F8,lí
2005/3500,狼,U+72FC,láng
2006/3500,卿,U+537F,qīng
2007/3500,逢,U+9022,féng
2008/3500,鸵,U+9E35,tuó
2009/3500,留,U+7559,liú
2010/3500,鸳,U+9E33,yuān
2011/3500,皱,U+76B1,zhòu
2012/3500,饿,U+997F,è
2013/3500,馁,U+9981,něi
2014/3500,凌,U+51CC,líng
2015/3500,凄,U+51C4,qī
2016/3500,恋,U+604B,liàn
2017/3500,桨,U+6868,jiǎng
2018/3500,浆,U+6D46,jiāng，jiàng
2019/3500,衰,U+8870,shuāi
2020/3500,衷,U+8877,zhōng
2021/3500,高,U+9AD8,gāo
2022/3500,郭,U+90ED,guō
2023/3500,席,U+5E2D,xí
2024/3500,准,U+51C6,zhǔn
2025/3500,座,U+5EA7,zuò
2026/3500,症,U+75C7,zhēng，zhèng
2027/3500,病,U+75C5,bìng
2028/3500,疾,U+75BE,jí
2029/3500,斋,U+658B,zhāi
2030/3500,疹,U+75B9,zhěn
2031/3500,疼,U+75BC,téng
2032/3500,疲,U+75B2,pí
2033/3500,脊,U+810A,jǐ
2034/3500,效,U+6548,xiào
2035/3500,离,U+79BB,lí
2036/3500,紊,U+7D0A,wěn
2037/3500,唐,U+5510,táng
2038/3500,瓷,U+74F7,cí
2039/3500,资,U+8D44,zī
2040/3500,凉,U+51C9,liáng，liàng
2041/3500,站,U+7AD9,zhàn
2042/3500,剖,U+5256,pōu
2043/3500,竞,U+7ADE,jìng
2044/3500,部,U+90E8,bù
2045/3500,旁,U+65C1,páng
2046/3500,旅,U+65C5,lǚ
2047/3500,畜,U+755C,chù，xù
2048/3500,阅,U+9605,yuè
2049/3500,羞,U+7F9E,xiū
2050/3500,羔,U+7F94,gāo
2051/3500,瓶,U+74F6,píng
2052/3500,拳,U+62F3,quán
2053/3500,粉,U+7C89,fěn
2054/3500,料,U+6599,liào
2055/3500,益,U+76CA,yì
2056/3500,兼,U+517C,jiān
2057/3500,烤,U+70E4,kǎo
2058/3500,烘,U+70D8,hōng
2059/3500,烦,U+70E6,fán
2060/3500,烧,U+70E7,shāo
2061/3500,烛,U+70DB,zhú
2062/3500,烟,U+70DF,yān
2063/3500,烙,U+70D9,lào，luò
2064/3500,递,U+9012,dì
2065/3500,涛,U+6D9B,tāo
2066/3500,浙,U+6D59,zhè
2067/3500,涝,U+6D9D,lào
2068/3500,浦,U+6D66,pǔ
2069/3500,酒,U+9152,jiǔ
2070/3500,涉,U+6D89,shè
2071/3500,消,U+6D88,xiāo
2072/3500,涡,U+6DA1,guō，wō
2073/3500,浩,U+6D69,hào
2074/3500,海,U+6D77,hǎi
2075/3500,涂,U+6D82,tú
2076/3500,浴,U+6D74,yù
2077/3500,浮,U+6D6E,fú
2078/3500,涣,U+6DA3,huàn
2079/3500,涤,U+6DA4,dí
2080/3500,流,U+6D41,liú
2081/3500,润,U+6DA6,rùn
2082/3500,涧,U+6DA7,jiàn
2083/3500,涕,U+6D95,tì
2084/3500,浪,U+6D6A,làng
2085/3500,浸,U+6D78,jìn
2086/3500,涨,U+6DA8,zhǎng，zhàng
2087/3500,烫,U+70EB,tàng
2088/3500,涩,U+6DA9,sè
2089/3500,涌,U+6D8C,chōng，yǒng
2090/3500,悖,U+6096,bèi
2091/3500,悟,U+609F,wù
2092/3500,悄,U+6084,qiāo，qiǎo
2093/3500,悍,U+608D,hàn
2094/3500,悔,U+6094,huǐ
2095/3500,悯,U+60AF,mǐn
2096/3500,悦,U+60A6,yuè
2097/3500,害,U+5BB3,hài
2098/3500,宽,U+5BBD,kuān
2099/3500,家,U+5BB6,jiā，jia
2100/3500,宵,U+5BB5,xiāo
2101/3500,宴,U+5BB4,yàn
2102/3500,宾,U+5BBE,bīn
2103/3500,窍,U+7A8D,qiào
2104/3500,窄,U+7A84,zhǎi
2105/3500,容,U+5BB9,róng
2106/3500,宰,U+5BB0,zǎi
2107/3500,案,U+6848,àn
2108/3500,请,U+8BF7,qǐng
2109/3500,朗,U+6717,lǎng
2110/3500,诸,U+8BF8,zhū
2111/3500,诺,U+8BFA,nuò
2112/3500,读,U+8BFB,dòu，dú
2113/3500,扇,U+6247,shān，shàn
2114/3500,诽,U+8BFD,fěi
2115/3500,袜,U+889C,wà
2116/3500,袖,U+8896,xiù
2117/3500,袍,U+888D,páo
2118/3500,被,U+88AB,bèi
2119/3500,祥,U+7965,xiáng
2120/3500,课,U+8BFE,kè
2121/3500,冥,U+51A5,míng
2122/3500,谁,U+8C01,shéi，shuí
2123/3500,调,U+8C03,diào，tiáo
2124/3500,冤,U+51A4,yuān
2125/3500,谅,U+8C05,liàng
2126/3500,谆,U+8C06,zhūn
2127/3500,谈,U+8C08,tán
2128/3500,谊,U+8C0A,yì
2129/3500,剥,U+5265,bāo，bō
2130/3500,恳,U+6073,kěn
2131/3500,展,U+5C55,zhǎn
2132/3500,剧,U+5267,jù
2133/3500,屑,U+5C51,xiè
2134/3500,弱,U+5F31,ruò
2135/3500,陵,U+9675,líng
2136/3500,祟,U+795F,suì
2137/3500,陶,U+9676,táo
2138/3500,陷,U+9677,xiàn
2139/3500,陪,U+966A,péi
2140/3500,娱,U+5A31,yú
2141/3500,娟,U+5A1F,juān
2142/3500,恕,U+6055,shù
2143/3500,娥,U+5A25,é
2144/3500,娘,U+5A18,niáng
2145/3500,通,U+901A,tōng，tòng
2146/3500,能,U+80FD,néng
2147/3500,难,U+96BE,nán，nàn
2148/3500,预,U+9884,yù
2149/3500,桑,U+6851,sāng
2150/3500,绢,U+7EE2,juàn
2151/3500,绣,U+7EE3,xiù
2152/3500,验,U+9A8C,yàn
2153/3500,继,U+7EE7,jì
2154/3500,骏,U+9A8F,jùn
2155/3500,球,U+7403,qiú
2156/3500,琐,U+7410,suǒ
2157/3500,理,U+7406,lǐ
2158/3500,琉,U+7409,liú
2159/3500,琅,U+7405,láng
2160/3500,捧,U+6367,pěng
2161/3500,堵,U+5835,dǔ
2162/3500,措,U+63AA,cuò
2163/3500,描,U+63CF,miáo
2164/3500,域,U+57DF,yù
2165/3500,捺,U+637A,nà
2166/3500,掩,U+63A9,yǎn
2167/3500,捷,U+6377,jié
2168/3500,排,U+6392,pái，pǎi
2169/3500,焉,U+7109,yān
2170/3500,掉,U+6389,diào
2171/3500,捶,U+6376,chuí
2172/3500,赦,U+8D66,shè
2173/3500,堆,U+5806,duī
2174/3500,推,U+63A8,tuī
2175/3500,埠,U+57E0,bù
2176/3500,掀,U+6380,xiān
2177/3500,授,U+6388,shòu
2178/3500,捻,U+637B,niǎn
2179/3500,教,U+6559,jiāo，jiào
2180/3500,掏,U+638F,tāo
2181/3500,掐,U+6390,qiā
2182/3500,掠,U+63A0,lüè
2183/3500,掂,U+6382,diān
2184/3500,培,U+57F9,péi
2185/3500,接,U+63A5,jiē
2186/3500,掷,U+63B7,zhì
2187/3500,控,U+63A7,kòng
2188/3500,探,U+63A2,tàn
2189/3500,据,U+636E,jū，jù
2190/3500,掘,U+6398,jué
2191/3500,掺,U+63BA,chān
2192/3500,职,U+804C,zhí
2193/3500,基,U+57FA,jī
2194/3500,聆,U+8046,líng
2195/3500,勘,U+52D8,kān
2196/3500,聊,U+804A,liáo
2197/3500,娶,U+5A36,qǔ
2198/3500,著,U+8457,zhù，zhuó
2199/3500,菱,U+83F1,líng
2200/3500,勒,U+52D2,lè，lēi
2201/3500,黄,U+9EC4,huáng
2202/3500,菲,U+83F2,fēi，fěi
2203/3500,萌,U+840C,méng
2204/3500,萝,U+841D,luó
2205/3500,菌,U+83CC,jūn，jùn
2206/3500,萎,U+840E,wěi
2207/3500,菜,U+83DC,cài
2208/3500,萄,U+8404,táo
2209/3500,菊,U+83CA,jú
2210/3500,菩,U+83E9,pú
2211/3500,萍,U+840D,píng
2212/3500,菠,U+83E0,bō
2213/3500,萤,U+8424,yíng
2214/3500,营,U+8425,yíng
2215/3500,乾,U+4E7E,qián
