seq,word,Unicode,pinyin
5270,遒,U+9052,qiú
5271,孳,U+5B73,zī
5272,焯,U+712F,chāo
5273,焜,U+711C,kūn
5274,焙,U+7119,bèi
5275,焱,U+7131,yàn
5276,鹈,U+9E48,tí
5277,湛,U+6E5B,zhàn
5278,渫,U+6E2B,xiè
5279,湮,U+6E6E,yān
5280,湎,U+6E4E,miǎn
5281,湜,U+6E5C,shí
5282,渭,U+6E2D,wèi
5283,湍,U+6E4D,tuān
5284,湫,U+6E6B,jiǎo，qiū
5285,溲,U+6EB2,sōu
5286,湟,U+6E5F,huáng
5287,溆,U+6E86,xù
5288,湲,U+6E72,yuán
5289,湔,U+6E54,jiān
5290,湉,U+6E49,tián
5291,渥,U+6E25,wò
5292,湄,U+6E44,méi
5293,滁,U+6EC1,chú
5294,愠,U+6120,yùn
5295,惺,U+60FA,xīng
5296,愦,U+6126,kuì
5297,惴,U+60F4,zhuì
5298,愀,U+6100,qiǎo
5299,愎,U+610E,bì
5300,愔,U+6114,yīn
5301,喾,U+55BE,kù
5302,寐,U+5BD0,mèi
5303,谟,U+8C1F,mó
5304,扉,U+6249,fēi
5305,裢,U+88E2,lián
5306,裎,U+88CE,chéng，chěng
5307,裥,U+88E5,jiǎn
5308,祾,U+797E,líng
5309,祺,U+797A,qí
5310,谠,U+8C20,dǎng
5311,幂,U+5E42,mì
5312,谡,U+8C21,sù
5313,谥,U+8C25,shì
5314,谧,U+8C27,mì
5315,遐,U+9050,xiá
5316,孱,U+5B71,chán
5317,弼,U+5F3C,bì
5318,巽,U+5DFD,xùn
5319,骘,U+9A98,zhì
5320,媪,U+5AAA,ǎo
5321,媛,U+5A9B,yuán，yuàn
5322,婷,U+5A77,tíng
5323,巯,U+5DEF,qiú
5324,翚,U+7FDA,huī
5325,皴,U+76B4,cūn
5326,婺,U+5A7A,wù
5327,骛,U+9A9B,wù
5328,缂,U+7F02,kè
5329,缃,U+7F03,xiāng
5330,缄,U+7F04,jiān
5331,彘,U+5F58,zhì
5332,缇,U+7F07,tí
5333,缈,U+7F08,miǎo
5334,缌,U+7F0C,sī
5335,缑,U+7F11,gōu
5336,缒,U+7F12,zhuì
5337,缗,U+7F17,mín
5338,飨,U+98E8,xiǎng
5339,耢,U+8022,lào
5340,瑚,U+745A,hú
5341,瑁,U+7441,mào
5342,瑜,U+745C,yú
5343,瑗,U+7457,yuàn
5344,瑄,U+7444,xuān
5345,瑕,U+7455,xiá
5346,遨,U+9068,áo
5347,骜,U+9A9C,ào
5348,韫,U+97EB,yùn
5349,髡,U+9AE1,kūn
5350,塬,U+586C,yuán
5351,鄢,U+9122,yān
5352,趔,U+8D94,liè
5353,趑,U+8D91,zī
5354,摅,U+6445,shū
5355,摁,U+6441,èn
5356,蜇,U+8707,zhē，zhé
5357,搋,U+640B,chuāi
5358,搪,U+642A,táng
5359,搐,U+6410,chù
5360,搛,U+641B,jiān
5361,搠,U+6420,shuò
5362,摈,U+6448,bìn
5363,彀,U+5F40,gòu
5364,毂,U+6BC2,gǔ
5365,搦,U+6426,nuò
5366,搡,U+6421,sǎng
5367,蓁,U+84C1,zhēn
5368,戡,U+6221,kān
5369,蓍,U+84CD,shī
5370,鄞,U+911E,yín
5371,靳,U+9773,jìn
5372,蓐,U+84D0,rù
5373,蓦,U+84E6,mò
5374,鹋,U+9E4B,miáo
5375,蒽,U+84BD,ēn
5376,蓓,U+84D3,bèi
5377,蓖,U+84D6,bì
5378,蓊,U+84CA,wěng
5379,蒯,U+84AF,kuǎi
5380,蓟,U+84DF,jì
5381,蓑,U+84D1,suō
5382,蒿,U+84BF,hāo
5383,蒺,U+84BA,jí
5384,蓠,U+84E0,lí
5385,蒟,U+849F,jǔ
5386,蒡,U+84A1,bàng
5387,蒹,U+84B9,jiān
5388,蒴,U+84B4,shuò
5389,蒗,U+8497,làng
5390,蓥,U+84E5,yíng
5391,颐,U+9890,yí
5392,楔,U+6954,xiē
5393,楠,U+6960,nán
5394,楂,U+6942,zhā
5395,楝,U+695D,liàn
5396,楫,U+696B,jí
5397,楸,U+6978,qiū
5398,椴,U+6934,duàn
5399,槌,U+69CC,chuí
5400,楯,U+696F,shǔn
5401,皙,U+7699,xī
5402,榈,U+6988,lǘ
5403,槎,U+69CE,chá
5404,榉,U+6989,jǔ
5405,楦,U+6966,xuàn
5406,楣,U+6963,méi
5407,楹,U+6979,yíng
5408,椽,U+693D,chuán
5409,裘,U+88D8,qiú
5410,剽,U+527D,piāo
5411,甄,U+7504,zhēn
5412,酮,U+916E,tóng
5413,酰,U+9170,xiān
5414,酯,U+916F,zhǐ
5415,酩,U+9169,mǐng
5416,蜃,U+8703,shèn
5417,碛,U+789B,qì
5418,碓,U+7893,duì
5419,硼,U+787C,péng
5420,碉,U+7889,diāo
5421,碚,U+789A,bèi
5422,碇,U+7887,dìng
5423,碜,U+789C,chěn
5424,鹌,U+9E4C,ān
5425,辏,U+8F8F,còu
5426,龃,U+9F83,jǔ
5427,龅,U+9F85,bāo
5428,訾,U+8A3E,zǐ
5429,粲,U+7CB2,càn
5430,虞,U+865E,yú
5431,睚,U+775A,yá
5432,嗪,U+55EA,qín
5433,韪,U+97EA,wěi
5434,嗷,U+55F7,áo
5435,嗉,U+55C9,sù
5436,睨,U+7768,nì
5437,睢,U+7762,suī
5438,雎,U+96CE,jū
5439,睥,U+7765,pì
5440,嘟,U+561F,dū
5441,嗑,U+55D1,kē，kè
5442,嗫,U+55EB,niè
5443,嗬,U+55EC,hē
5444,嗔,U+55D4,chēn
5445,嗝,U+55DD,gé
5446,戥,U+6225,děng
5447,嗄,U+55C4,shà
5448,煦,U+7166,xù
5449,暄,U+6684,xuān
5450,遢,U+9062,tā
5451,暌,U+668C,kuí
5452,跬,U+8DEC,kuǐ
5453,跶,U+8DF6,da
5454,跸,U+8DF8,bì
5455,跐,U+8DD0,cī
5456,跣,U+8DE3,xiǎn
5457,跹,U+8DF9,xiān
5458,跻,U+8DFB,jī
5459,蛸,U+86F8,shāo，xiāo
5460,蜊,U+870A,lí
5461,蜍,U+870D,chú
5462,蜉,U+8709,fú
5463,蜣,U+8723,qiāng
5464,畹,U+7579,wǎn
5465,蛹,U+86F9,yǒng
5466,嗣,U+55E3,sì
5467,嗯,U+55EF,ńg，ňg，ǹg
5468,嗥,U+55E5,háo
5469,嗲,U+55F2,diǎ
5470,嗳,U+55F3,ǎi，ài
5471,嗌,U+55CC,ài，yì
5472,嗍,U+55CD,suō
5473,嗨,U+55E8,hāi
5474,嗐,U+55D0,hài
5475,嗤,U+55E4,chī
5476,嗵,U+55F5,tōng
5477,罨,U+7F68,yǎn
5478,嵊,U+5D4A,shèng
5479,嵩,U+5D69,sōng
5480,嵴,U+5D74,jí
5481,骰,U+9AB0,tóu
5482,锗,U+9517,zhě
5483,锛,U+951B,bēn
5484,锜,U+951C,qí
5485,锝,U+951D,dé
5486,锞,U+951E,kè
5487,锟,U+951F,kūn
5488,锢,U+9522,gù
5489,锨,U+9528,xiān
5490,锩,U+9529,juǎn
5491,锭,U+952D,dìng
5492,锱,U+9531,zī
5493,雉,U+96C9,zhì
5494,氲,U+6C32,yūn
5495,犏,U+728F,piān
5496,歃,U+6B43,shà
5497,稞,U+7A1E,kē
5498,稗,U+7A17,bài
5499,稔,U+7A14,rěn
5500,筠,U+7B60,jūn，yún
5501,筢,U+7B62,pá
5502,筮,U+7B6E,shì
5503,筲,U+7B72,shāo
5504,筱,U+7B71,xiǎo
5505,牒,U+7252,dié
5506,煲,U+7172,bāo
5507,敫,U+656B,jiǎo
5508,徭,U+5FAD,yáo
5509,愆,U+6106,qiān
5510,艄,U+8244,shāo
5511,觎,U+89CE,yú
5512,毹,U+6BF9,shū
5513,貊,U+8C8A,mò
5514,貅,U+8C85,xiū
5515,貉,U+8C89,háo，hé
5516,颔,U+9894,hàn
5517,腠,U+8160,còu
5518,腩,U+8169,nǎn
5519,腼,U+817C,miǎn
5520,腭,U+816D,è
5521,腧,U+8167,shù
5522,塍,U+584D,chéng
5523,媵,U+5AB5,yìng
5524,詹,U+8A79,zhān
5525,鲅,U+9C85,bà
5526,鲆,U+9C86,píng
5527,鲇,U+9C87,nián
5528,鲈,U+9C88,lú
5529,稣,U+7A23,sū
5530,鲋,U+9C8B,fù
5531,鲐,U+9C90,tái
5532,肄,U+8084,yì
5533,鹐,U+9E50,qiān
5534,飕,U+98D5,sōu
5535,觥,U+89E5,gōng
5536,遛,U+905B,liù
5537,馐,U+9990,xiū
5538,鹑,U+9E51,chún
5539,亶,U+4EB6,dǎn
5540,瘃,U+7603,zhú
5541,痱,U+75F1,fèi
5542,痼,U+75FC,gù
5543,痿,U+75FF,wěi
5544,瘐,U+7610,yǔ
5545,瘁,U+7601,cuì
5546,瘆,U+7606,shèn
5547,麂,U+9E82,jǐ
5548,裔,U+88D4,yì
5549,歆,U+6B46,xīn
5550,旒,U+65D2,liú
5551,雍,U+96CD,yōng
5552,阖,U+9616,hé
5553,阗,U+9617,tián
5554,阙,U+9619,quē，què
5555,羧,U+7FA7,suō
5556,豢,U+8C62,huàn
5557,粳,U+7CB3,jīng
5558,猷,U+7337,yóu
5559,煳,U+7173,hú
5560,煜,U+715C,yù
5561,煨,U+7168,wēi
5562,煅,U+7145,duàn
5563,煊,U+714A,xuān
5564,煸,U+7178,biān
5565,煺,U+717A,tuì
5566,滟,U+6EDF,yàn
5567,溱,U+6EB1,qín
5568,溘,U+6E98,kè
5569,漭,U+6F2D,mǎng
5570,滢,U+6EE2,yíng
5571,溥,U+6EA5,pǔ
5572,溧,U+6EA7,lì
5573,溽,U+6EBD,rù
5574,裟,U+88DF,shā
5575,溻,U+6EBB,tā
5576,溷,U+6EB7,hùn
5577,滗,U+6ED7,bì
5578,滫,U+6EEB,xiǔ
5579,溴,U+6EB4,xiù
5580,滏,U+6ECF,fǔ
5581,滃,U+6EC3,wēng
5582,滦,U+6EE6,luán
5583,溏,U+6E8F,táng
5584,滂,U+6EC2,pāng
5585,滓,U+6ED3,zǐ
5586,溟,U+6E9F,míng
5587,滪,U+6EEA,yù
5588,愫,U+612B,sù
5589,慑,U+6151,shè
5590,慊,U+614A,qiàn，qiè
5591,鲎,U+9C8E,hòu
5592,骞,U+9A9E,qiān
5593,窦,U+7AA6,dòu
5594,窠,U+7AA0,kē
5595,窣,U+7AA3,sū
5596,裱,U+88F1,biǎo
5597,褚,U+891A,chǔ
5598,裨,U+88E8,bì
5599,裾,U+88FE,jū
5600,裰,U+88F0,duō
5601,禊,U+798A,xì
5602,谩,U+8C29,màn
5603,谪,U+8C2A,zhé
5604,媾,U+5ABE,gòu
5605,嫫,U+5AEB,mó
5606,媲,U+5AB2,pì
5607,嫒,U+5AD2,ài
5608,嫔,U+5AD4,pín
5609,媸,U+5AB8,chī
5610,缙,U+7F19,jìn
5611,缜,U+7F1C,zhěn
5612,缛,U+7F1B,rù
5613,辔,U+8F94,pèi
5614,骝,U+9A9D,liú
5615,缟,U+7F1F,gǎo
5616,缡,U+7F21,lí
5617,缢,U+7F22,yì
5618,缣,U+7F23,jiān
5619,骟,U+9A9F,shàn
5620,耥,U+8025,tāng
5621,璈,U+7488,áo
5622,瑶,U+7476,yáo
5623,瑭,U+746D,táng
5624,獒,U+7352,áo
5625,觏,U+89CF,gòu
5626,慝,U+615D,tè
5627,嫠,U+5AE0,lí
5628,韬,U+97EC,tāo
5629,叆,U+53C6,ài
5630,髦,U+9AE6,máo
5631,摽,U+647D,biào
5632,墁,U+5881,màn
5633,撂,U+6482,liào
5634,摞,U+645E,luò
5635,撄,U+6484,yīng
5636,翥,U+7FE5,zhù
5637,踅,U+8E05,xué
5638,摭,U+646D,zhí
5639,墉,U+5889,yōng
5640,墒,U+5892,shāng
5641,榖,U+6996,gǔ
5642,綦,U+7DA6,qí
5643,蔫,U+852B,niān
5644,蔷,U+8537,qiáng
5645,靺,U+977A,mò
5646,靼,U+977C,dá
5647,鞅,U+9785,yāng，yàng
5648,靿,U+977F,yào
5649,甍,U+750D,méng
5650,蔸,U+8538,dōu
5651,蔟,U+851F,cù
5652,蔺,U+853A,lìn
5653,戬,U+622C,jiǎn
5654,蕖,U+8556,qú
5655,蔻,U+853B,kòu
5656,蓿,U+84FF,xu
5657,斡,U+65A1,wò
5658,鹕,U+9E55,hú
5659,蓼,U+84FC,liǎo
5660,榛,U+699B,zhēn
5661,榧,U+69A7,fěi
5662,榻,U+69BB,tà
5663,榫,U+69AB,sǔn
5664,榭,U+69AD,xiè
5665,槔,U+69D4,gāo
5666,榱,U+69B1,cuī
5667,槁,U+69C1,gǎo
5668,槟,U+69DF,bīn，bīng
5669,槠,U+69E0,zhū
5670,榷,U+69B7,què
5671,僰,U+50F0,bó
5672,酽,U+917D,yàn
5673,酶,U+9176,méi
5674,酹,U+9179,lèi
5675,厮,U+53AE,sī
5676,碡,U+78A1,zhóu
5677,碴,U+78B4,chā，chá
5678,碣,U+78A3,jié
5679,碲,U+78B2,dì
5680,磋,U+78CB,cuō
5681,臧,U+81E7,zāng
5682,豨,U+8C68,xī
5683,殡,U+6BA1,bìn
5684,霆,U+9706,tíng
5685,霁,U+9701,jì
5686,辕,U+8F95,yuán
5687,蜚,U+871A,fēi，fěi
5688,裴,U+88F4,péi
5689,翡,U+7FE1,fěi
5690,龇,U+9F87,zī
5691,龈,U+9F88,yín
5692,睿,U+777F,ruì
5693,䁖,U+4056,lōu
5694,睽,U+777D,kuí
5695,嘞,U+561E,lei
5696,嘈,U+5608,cáo
5697,嘌,U+560C,piào
5698,嘁,U+5601,qī
5699,嘎,U+560E,gā，gá，gǎ
5700,暧,U+66A7,ài
5701,暝,U+669D,míng
5702,踌,U+8E0C,chóu
5703,踉,U+8E09,liàng
5704,蜞,U+871E,qí
5705,蜥,U+8725,xī
5706,蜮,U+872E,yù
5707,蝈,U+8748,guō
5708,蜴,U+8734,yì
5709,蜱,U+8731,pí
5710,蜩,U+8729,tiáo
5711,蜷,U+8737,quán
5712,蜿,U+873F,wān
5713,螂,U+8782,láng
5714,蜢,U+8722,měng
5715,嘘,U+5618,shī，xū
5716,嘡,U+5621,tāng
5717,鹗,U+9E57,è
5718,嘣,U+5623,bēng
5719,嘤,U+5624,yīng
5720,嘚,U+561A,dē，dēi
5721,嗾,U+55FE,sǒu
5722,嘧,U+5627,mì
5723,罴,U+7F74,pí
5724,罱,U+7F71,lǎn
5725,幔,U+5E54,màn
5726,嶂,U+5D82,zhàng
5727,幛,U+5E5B,zhàng
5728,赙,U+8D59,fù
5729,罂,U+7F42,yīng
5730,骷,U+9AB7,kū
5731,骶,U+9AB6,dǐ
5732,鹘,U+9E58,gǔ，hú
5733,锲,U+9532,qiè
5734,锴,U+9534,kǎi
5735,锶,U+9536,sī
5736,锷,U+9537,è
5737,锸,U+9538,chā
5738,锵,U+9535,qiāng
5739,镁,U+9541,měi
5740,镂,U+9542,lòu
5741,犒,U+7292,kào
5742,箐,U+7B90,qìng
5743,箦,U+7BA6,zé
5744,箧,U+7BA7,qiè
5745,箍,U+7B8D,gū
5746,箸,U+7BB8,zhù
5747,箬,U+7BAC,ruò
5748,箅,U+7B85,bì
5749,箪,U+7BAA,dān
5750,箔,U+7B94,bó
5751,箜,U+7B9C,kōng
5752,箢,U+7BA2,yuān
5753,箓,U+7B93,lù
5754,毓,U+6BD3,yù
5755,僖,U+50D6,xī
5756,儆,U+5106,jǐng
5757,僳,U+50F3,sù
5758,僭,U+50ED,jiàn
5759,劁,U+5281,qiāo
5760,僮,U+50EE,tóng
5761,魃,U+9B43,bá
5762,魆,U+9B46,xū
5763,睾,U+777E,gāo
5764,艋,U+824B,měng
5765,鄱,U+9131,pó
5766,膈,U+8188,gé
5767,膑,U+8191,bìn
5768,鲑,U+9C91,guī
5769,鲔,U+9C94,wěi
5770,鲚,U+9C9A,jì
5771,鲛,U+9C9B,jiāo
5772,鲟,U+9C9F,xún
5773,獐,U+7350,zhāng
5774,觫,U+89EB,sù
5775,雒,U+96D2,luò
5776,夤,U+5924,yín
5777,馑,U+9991,jǐn
5778,銮,U+92AE,luán
5779,塾,U+587E,shú
5780,麽,U+9EBD,mó
5781,瘌,U+760C,là
5782,瘊,U+760A,hóu
5783,瘘,U+7618,lòu
5784,瘙,U+7619,sào
5785,廖,U+5ED6,liào
5786,韶,U+97F6,sháo
5787,旖,U+65D6,yǐ
5788,膂,U+8182,lǚ
5789,阚,U+961A,kàn
5790,鄯,U+912F,shàn
5791,鲞,U+9C9E,xiǎng
5792,粿,U+7CBF,guǒ
5793,粼,U+7CBC,lín
5794,粽,U+7CBD,zòng
5795,糁,U+7CC1,sǎn，shēn
5796,槊,U+69CA,shuò
5797,鹚,U+9E5A,cí
5798,熘,U+7198,liū
5799,熥,U+71A5,tēng
5800,潢,U+6F62,huáng
5801,漕,U+6F15,cáo
5802,滹,U+6EF9,hū
5803,漯,U+6F2F,luò
5804,漶,U+6F36,huàn
5805,潋,U+6F4B,liàn
5806,潴,U+6F74,zhū
5807,漪,U+6F2A,yī
5808,漉,U+6F09,lù
5809,漳,U+6F33,zhāng
5810,漩,U+6F29,xuán
5811,澉,U+6F89,gǎn
5812,潍,U+6F4D,wéi
5813,慵,U+6175,yōng
5814,搴,U+6434,qiān
5815,窨,U+7AA8,yìn
5816,寤,U+5BE4,wù
5817,綮,U+7DAE,qìng
5818,谮,U+8C2E,zèn
5819,褡,U+8921,dā
5820,褙,U+8919,bèi
5821,褓,U+8913,bǎo
5822,褛,U+891B,lǚ
5823,褊,U+890A,biǎn
5824,谯,U+8C2F,qiáo
5825,谰,U+8C30,lán
5826,谲,U+8C32,jué
5827,暨,U+66A8,jì
5828,屣,U+5C63,xǐ
5829,鹛,U+9E5B,méi
5830,嫣,U+5AE3,yān
5831,嫱,U+5AF1,qiáng
5832,嫖,U+5AD6,piáo
5833,嫦,U+5AE6,cháng
5834,嫚,U+5ADA,mān，màn
5835,嫘,U+5AD8,léi
5836,嫡,U+5AE1,dí
5837,鼐,U+9F10,nài
5838,翟,U+7FDF,dí，zhái
5839,瞀,U+7780,mào
5840,鹜,U+9E5C,wù
5841,骠,U+9AA0,biāo，piào
5842,缥,U+7F25,piāo
5843,缦,U+7F26,màn
5844,缧,U+7F27,léi
5845,缨,U+7F28,yīng
5846,骢,U+9AA2,cōng
5847,缪,U+7F2A,miào，miù，móu
5848,缫,U+7F2B,sāo
5849,耦,U+8026,ǒu
5850,耧,U+8027,lóu
5851,瑾,U+747E,jǐn
5852,璜,U+749C,huáng
5853,璀,U+7480,cuǐ
5854,璎,U+748E,yīng
5855,璁,U+7481,cōng
5856,璋,U+748B,zhāng
5857,璇,U+7487,xuán
5858,奭,U+596D,shì
5859,髯,U+9AEF,rán
5860,髫,U+9AEB,tiáo
5861,撷,U+64B7,xié
5862,撅,U+6485,juē
5863,赭,U+8D6D,zhě
5864,撸,U+64B8,lū
5865,鋆,U+92C6,yún
5866,撙,U+6499,zǔn
5867,撺,U+64BA,cuān
5868,墀,U+5880,chí
5869,聩,U+8069,kuì
5870,觐,U+89D0,jìn
5871,鞑,U+9791,dá
5872,蕙,U+8559,huì
5873,鞒,U+9792,qiáo
5874,蕈,U+8548,xùn
5875,蕨,U+8568,jué
5876,蕤,U+8564,ruí
5877,蕞,U+855E,zuì
5878,蕺,U+857A,jí
5879,瞢,U+77A2,méng
5880,蕃,U+8543,bō
5881,蕲,U+8572,qí
5882,赜,U+8D5C,zé
5883,槿,U+69FF,jǐn
5884,樯,U+6A2F,qiáng
5885,槭,U+69ED,qì
5886,樗,U+6A17,chū
5887,樘,U+6A18,táng
5888,樊,U+6A0A,fán
5889,槲,U+69F2,hú
5890,醌,U+918C,kūn
5891,醅,U+9185,pēi
5892,靥,U+9765,yè
5893,魇,U+9B47,yǎn
5894,餍,U+990D,yàn
5895,磔,U+78D4,zhé
5896,磙,U+78D9,gǔn
5897,霈,U+9708,pèi
5898,辘,U+8F98,lù
5899,龉,U+9F89,yǔ
5900,龊,U+9F8A,chuò
5901,觑,U+89D1,qù
5902,瞌,U+778C,kē
5903,瞋,U+778B,chēn
5904,瞑,U+7791,míng
5905,嘭,U+562D,pēng
5906,噎,U+564E,yē
5907,噶,U+5676,gá
5908,颙,U+9899,yóng
5909,暹,U+66B9,xiān
5910,噘,U+5658,juē
5911,踔,U+8E14,chuō
5912,踝,U+8E1D,huái
5913,踟,U+8E1F,chí
5914,踒,U+8E12,wō
5915,踬,U+8E2C,zhì
5916,踮,U+8E2E,diǎn
5917,踯,U+8E2F,zhí
5918,踺,U+8E3A,jiàn
5919,踞,U+8E1E,jù
5920,蝽,U+877D,chūn
5921,蝾,U+877E,róng
5922,蝻,U+877B,nǎn
5923,蝰,U+8770,kuí
5924,蝮,U+876E,fù
5925,螋,U+878B,sōu
5926,蝓,U+8753,yú
5927,蝣,U+8763,yóu
5928,蝼,U+877C,lóu
5929,噗,U+5657,pū
5930,嘬,U+562C,zuō
5931,颚,U+989A,è
5932,噍,U+564D,jiào
5933,噢,U+5662,ō
5934,噙,U+5659,qín
5935,噜,U+565C,lū
5936,噌,U+564C,cēng
5937,噔,U+5654,dēng
5938,颛,U+989B,zhuān
5939,幞,U+5E5E,fú
5940,幡,U+5E61,fān
5941,嶙,U+5D99,lín
5942,嶝,U+5D9D,dèng
5943,骺,U+9ABA,hóu
5944,骼,U+9ABC,gé
5945,骸,U+9AB8,hái
5946,镊,U+954A,niè
5947,镉,U+9549,gé
5948,镌,U+954C,juān
5949,镍,U+954D,niè
5950,镏,U+954F,liú，liù
5951,镒,U+9552,yì
5952,镓,U+9553,jiā
5953,镔,U+9554,bīn
5954,稷,U+7A37,jì
5955,箴,U+7BB4,zhēn
5956,篑,U+7BD1,kuì
5957,篁,U+7BC1,huáng
5958,篌,U+7BCC,hóu
5959,篆,U+7BC6,zhuàn
5960,牖,U+7256,yǒu
5961,儋,U+510B,dān
5962,徵,U+5FB5,zhǐ
5963,磐,U+78D0,pán
5964,虢,U+8662,guó
5965,鹞,U+9E5E,yào
5966,膘,U+8198,biāo
5967,滕,U+6ED5,téng
5968,鲠,U+9CA0,gěng
5969,鲡,U+9CA1,lí
5970,鲢,U+9CA2,lián
5971,鲣,U+9CA3,jiān
5972,鲥,U+9CA5,shí
5973,鲧,U+9CA7,gǔn
5974,鲩,U+9CA9,huàn
5975,獗,U+7357,jué
5976,獠,U+7360,liáo
5977,觯,U+89EF,zhì
5978,馓,U+9993,sǎn
5979,馔,U+9994,zhuàn
5980,麾,U+9EBE,huī
5981,廛,U+5EDB,chán
5982,瘛,U+761B,chì
5983,瘼,U+763C,mò
5984,瘢,U+7622,bān
5985,瘠,U+7620,jí
5986,齑,U+9F51,jī
5987,羯,U+7FAF,jié
5988,羰,U+7FB0,tāng
5989,𥻗,U+25ED,7chá
5990,遴,U+9074,lín
5991,糌,U+7CCC,zān
5992,糍,U+7CCD,cí
5993,糅,U+7CC5,róu
5994,熜,U+719C,cōng
5995,熵,U+71B5,shāng
5996,熠,U+71A0,yì
5997,澍,U+6F8D,shù
5998,澌,U+6F8C,sī
5999,潸,U+6F78,shān
6000,潦,U+6F66,liáo
6001,潲,U+6F72,shào
6002,鋈,U+92C8,wù
6003,潟,U+6F5F,xì
6004,潼,U+6F7C,tóng
6005,潺,U+6F7A,chán
6006,憬,U+61AC,jǐng
6007,憧,U+61A7,chōng
6008,寮,U+5BEE,liáo
6009,窳,U+7AB3,yǔ
6010,谳,U+8C33,yàn
6011,褴,U+8934,lán
6012,褟,U+891F,tā
6013,褫,U+892B,chǐ
6014,谵,U+8C35,zhān
6015,熨,U+71A8,yù，yùn
6016,屦,U+5C66,jù
6017,嬉,U+5B09,xī
6018,勰,U+52F0,xié
6019,戮,U+622E,lù
6020,蝥,U+8765,máo
6021,缬,U+7F2C,xié
6022,缮,U+7F2E,shàn
6023,缯,U+7F2F,zēng
6024,骣,U+9AA3,chǎn
6025,畿,U+757F,jī
6026,耩,U+8029,jiǎng
6027,耨,U+8028,nòu
6028,耪,U+802A,pǎng
6029,璞,U+749E,pú
6030,璟,U+749F,jǐng
6031,靛,U+975B,diàn
6032,璠,U+74A0,fán
6033,璘,U+7498,lín
6034,聱,U+8071,áo
6035,螯,U+87AF,áo
6036,髻,U+9AFB,jì
6037,髭,U+9AED,zī
6038,髹,U+9AF9,xiū
6039,擀,U+64C0,gǎn
6040,熹,U+71B9,xī
6041,甏,U+750F,bèng
6042,擞,U+64DE,sǒu，sòu
6043,縠,U+7E20,hú
6044,磬,U+78EC,qìng
6045,颞,U+989E,niè
6046,蕻,U+857B,hóng
6047,鞘,U+9798,qiào，shāo
6048,颟,U+989F,mān
6049,薤,U+85A4,xiè
6050,薨,U+85A8,hōng
6051,檠,U+6AA0,qíng
6052,薏,U+858F,yì
6053,薮,U+85AE,sǒu
6054,薜,U+859C,bì
6055,薅,U+8585,hāo
6056,樾,U+6A3E,yuè
6057,橛,U+6A5B,jué
6058,橇,U+6A47,qiāo
6059,樵,U+6A35,qiáo
6060,檎,U+6A8E,qín
6061,橹,U+6A79,lǔ
6062,樽,U+6A3D,zūn
6063,樨,U+6A28,xī
6064,橼,U+6A7C,yuán
6065,墼,U+58BC,jī
6066,橐,U+6A50,tuó
6067,翮,U+7FEE,hé
6068,醛,U+919B,quán
6069,醐,U+9190,hú
6070,醍,U+918D,tí
6071,醚,U+919A,mí
6072,磲,U+78F2,qú
6073,赝,U+8D5D,yàn
6074,飙,U+98D9,biāo
6075,殪,U+6BAA,yì
6076,霖,U+9716,lín
6077,霏,U+970F,fēi
6078,霓,U+9713,ní
6079,錾,U+933E,zàn
6080,辚,U+8F9A,lín
6081,臻,U+81FB,zhēn
6082,遽,U+907D,jù
6083,氅,U+6C05,chǎng
6084,瞟,U+779F,piǎo
6085,瞠,U+77A0,chēng
6086,瞰,U+77B0,kàn
6087,嚄,U+5684,huō
6088,嚆,U+5686,hāo
6089,噤,U+5664,jìn
6090,暾,U+66BE,tūn
6091,蹀,U+8E40,dié
6092,踹,U+8E39,chuài
6093,踵,U+8E35,zhǒng
6094,踽,U+8E3D,jǔ
6095,蹉,U+8E49,cuō
6096,蹁,U+8E41,pián
6097,螨,U+87A8,mǎn
6098,蟒,U+87D2,mǎng
6099,螈,U+8788,yuán
6100,螅,U+8785,xī
6101,螭,U+87AD,chī
6102,螠,U+87A0,yì
6103,螟,U+879F,míng
6104,噱,U+5671,xué
6105,噬,U+566C,shì
6106,噫,U+566B,yī
6107,噻,U+567B,sāi
6108,噼,U+567C,pī
6109,罹,U+7F79,lí
6110,圜,U+571C,huán，yuán
6111,䦃,U+4983,zhuō
6112,镖,U+9556,biāo
6113,镗,U+9557,tāng，táng
6114,镘,U+9558,màn
6115,镚,U+955A,bèng
6116,镛,U+955B,yōng
6117,镝,U+955D,dī
6118,镞,U+955E,zú
6119,镠,U+9560,liú
6120,氇,U+6C07,lu
6121,氆,U+6C06,pǔ
6122,憩,U+61A9,qì
6123,穑,U+7A51,sè
6124,篝,U+7BDD,gōu
6125,篥,U+7BE5,lì
6126,篦,U+7BE6,bì
6127,篪,U+7BEA,chí
6128,篙,U+7BD9,gāo
6129,盥,U+76E5,guàn
6130,劓,U+5293,yì
6131,翱,U+7FF1,áo
6132,魉,U+9B49,liǎng
6133,魈,U+9B48,xiāo
6134,徼,U+5FBC,jiào
6135,歙,U+6B59,shè
6136,膳,U+81B3,shàn
6137,膦,U+81A6,lìn
6138,膙,U+8199,jiǎng
6139,鲮,U+9CAE,líng
6140,鲱,U+9CB1,fēi
6141,鲲,U+9CB2,kūn
6142,鲳,U+9CB3,chāng
6143,鲴,U+9CB4,gù
6144,鲵,U+9CB5,ní
6145,鲷,U+9CB7,diāo
6146,鲻,U+9CBB,zī
6147,獴,U+7374,měng
6148,獭,U+736D,tǎ
